X,Y,UNION,JURISDICCI,CAPITAL,FUENTE,XCOORD,YCOORD
4614242.499983559,6360090.9994246038,-2147483648,CORDOBA,CORDOBA,IGN,4614242.499984,6360090.999425
4614533.499983516,6359826.4994244594,-2147483648,CORDOBA,CORDOBA,IGN,4614533.499984,6359826.499424
4614850.99998347,6359521.9994242918,-2147483648,CORDOBA,CORDOBA,IGN,4614850.999983,6359521.999424
4614691.99998349,6359363.4994242042,-2147483648,CORDOBA,CORDOBA,IGN,4614691.999983,6359363.499424
4614705.499983484,6359085.4994240562,-2147483648,CORDOBA,CORDOBA,IGN,4614705.499983,6359085.499424
4614731.99998348,6358648.9994238196,-2147483648,CORDOBA,CORDOBA,IGN,4614731.999983,6358648.999424
4614797.99998346,6358265.4994236045,-2147483648,CORDOBA,CORDOBA,IGN,4614797.999983,6358265.499424
4614652.499983482,6357894.9994233996,-2147483648,CORDOBA,CORDOBA,IGN,4614652.499983,6357894.999423
4614519.9999835,6357511.4994231844,-2147483648,CORDOBA,CORDOBA,IGN,4614519.999983,6357511.499423
4614427.499983502,6357167.4994229935,-2147483648,CORDOBA,CORDOBA,IGN,4614427.499984,6357167.499423
4614374.499983513,6356809.9994228,-2147483648,CORDOBA,CORDOBA,IGN,4614374.499984,6356809.999423
4614176.499983533,6356532.4994226452,-2147483648,CORDOBA,CORDOBA,IGN,4614176.499984,6356532.499423
4614043.99998355,6356174.9994224478,-2147483648,CORDOBA,CORDOBA,IGN,4614043.999984,6356174.999422
4613937.99998356,6355883.9994222838,-2147483648,CORDOBA,CORDOBA,IGN,4613937.999984,6355883.999422
4613884.99998357,6355645.99942216,-2147483648,CORDOBA,CORDOBA,IGN,4613884.999984,6355645.999422
4613713.499983591,6355394.4994220231,-2147483648,CORDOBA,CORDOBA,IGN,4613713.499984,6355394.499422
4613699.99998359,6355209.499421916,-2147483648,CORDOBA,CORDOBA,IGN,4613699.999984,6355209.499422
4613567.499983607,6354931.4994217642,-2147483648,CORDOBA,CORDOBA,IGN,4613567.499984,6354931.499422
4613461.99998362,6354640.4994216068,-2147483648,CORDOBA,CORDOBA,IGN,4613461.999984,6354640.499422
4613382.499983633,6354322.9994214289,-2147483648,CORDOBA,CORDOBA,IGN,4613382.499984,6354322.999421
4613316.499983636,6354097.9994213032,-2147483648,CORDOBA,CORDOBA,IGN,4613316.499984,6354097.999421
4613249.99998365,6353793.9994211318,-2147483648,CORDOBA,CORDOBA,IGN,4613249.999984,6353793.999421
4613157.499983654,6353462.9994209567,-2147483648,CORDOBA,CORDOBA,IGN,4613157.499984,6353462.999421
4613025.499983676,6353185.4994208002,-2147483648,CORDOBA,CORDOBA,IGN,4613025.499984,6353185.499421
4613091.499983663,6352880.9994206354,-2147483648,CORDOBA,CORDOBA,IGN,4613091.499984,6352880.999421
4613316.499983628,6352722.4994205507,-2147483648,CORDOBA,CORDOBA,IGN,4613316.499984,6352722.499421
4613302.99998362,6352351.9994203467,-2147483648,CORDOBA,CORDOBA,IGN,4613302.999984,6352351.999420
4613183.99998364,6352087.4994202023,-2147483648,CORDOBA,CORDOBA,IGN,4613183.999984,6352087.499420
4613342.99998362,6351994.9994201455,-2147483648,CORDOBA,CORDOBA,IGN,4613342.999984,6351994.999420
4613249.99998363,6351663.9994199667,-2147483648,CORDOBA,CORDOBA,IGN,4613249.999984,6351663.999420
4612932.499983676,6351452.4994198512,-2147483648,CORDOBA,CORDOBA,IGN,4612932.499984,6351452.499420
4612879.99998368,6351200.9994197087,-2147483648,CORDOBA,CORDOBA,IGN,4612879.999984,6351200.999420
4613091.499983653,6351015.9994196119,-2147483648,CORDOBA,CORDOBA,IGN,4613091.499984,6351015.999420
4613038.499983651,6350803.9994194899,-2147483648,CORDOBA,CORDOBA,IGN,4613038.499984,6350803.999419
4613025.49998365,6350420.4994192813,-2147483648,CORDOBA,CORDOBA,IGN,4613025.499984,6350420.499419
4612853.499983673,6349930.9994190112,-2147483648,CORDOBA,CORDOBA,IGN,4612853.499984,6349930.999419
4612879.99998367,6349666.4994188705,-2147483648,CORDOBA,CORDOBA,IGN,4612879.999984,6349666.499419
4613144.499983634,6349666.4994188743,-2147483648,CORDOBA,CORDOBA,IGN,4613144.499984,6349666.499419
4613011.99998364,6349137.4994185781,-2147483648,CORDOBA,CORDOBA,IGN,4613011.999984,6349137.499419
4613203.0075056348,6348565.7075218596,-2147483648,CORDOBA,CORDOBA,IGN,4613203.007506,6348565.707522
4613212.99998361,6348180.4994180528,-2147483648,CORDOBA,CORDOBA,IGN,4613212.999984,6348180.499418
4613212.99998361,6347913.9994179066,-2147483648,CORDOBA,CORDOBA,IGN,4613212.999984,6347913.999418
4612867.499983659,6347768.9994178265,-2147483648,CORDOBA,CORDOBA,IGN,4612867.499984,6347768.999418
4612788.99998367,6347548.4994177101,-2147483648,CORDOBA,CORDOBA,IGN,4612788.999984,6347548.499418
4612575.9999837,6347302.9994175741,-2147483648,CORDOBA,CORDOBA,IGN,4612575.999984,6347302.999418
4612595.499983692,6347039.9994174307,-2147483648,CORDOBA,CORDOBA,IGN,4612595.499984,6347039.999417
4612403.499983715,6346947.4994173795,-2147483648,CORDOBA,CORDOBA,IGN,4612403.499984,6346947.499417
4612156.99998375,6346780.4994172836,-2147483648,CORDOBA,CORDOBA,IGN,4612156.999984,6346780.499417
4611963.99998377,6346652.4994172119,-2147483648,CORDOBA,CORDOBA,IGN,4611963.999984,6346652.499417
4611709.499983806,6346317.9994170247,-2147483648,CORDOBA,CORDOBA,IGN,4611709.499984,6346317.999417
4611070.499983896,6346042.9994168673,-2147483648,CORDOBA,CORDOBA,IGN,4611070.499984,6346042.999417
4610897.499983925,6345921.9994168021,-2147483648,CORDOBA,CORDOBA,IGN,4610897.499984,6345921.999417
4610702.99998395,6345748.4994167062,-2147483648,CORDOBA,CORDOBA,IGN,4610702.999984,6345748.499417
4610304.999984,6345362.4994164901,-2147483648,CORDOBA,CORDOBA,IGN,4610304.999984,6345362.499416
4609985.499984046,6345018.4994163029,-2147483648,CORDOBA,CORDOBA,IGN,4609985.499984,6345018.499416
4609834.99998406,6344589.499416071,-2147483648,CORDOBA,CORDOBA,IGN,4609834.999984,6344589.499416
4609752.499984071,6344054.9994157758,-2147483648,CORDOBA,CORDOBA,IGN,4609752.499984,6344054.999416
4609517.499984107,6343848.9994156566,-2147483648,CORDOBA,CORDOBA,IGN,4609517.499984,6343848.999416
4608801.99998421,6343341.9994153753,-2147483648,CORDOBA,CORDOBA,IGN,4608801.999984,6343341.999415
4608223.99998428,6342925.9994151453,-2147483648,CORDOBA,CORDOBA,IGN,4608223.999984,6342925.999415
4608000.499984314,6342794.9994150754,-2147483648,CORDOBA,CORDOBA,IGN,4608000.499984,6342794.999415
4607663.49998436,6342525.9994149217,-2147483648,CORDOBA,CORDOBA,IGN,4607663.499984,6342525.999415
4607338.499984405,6342120.9994146992,-2147483648,CORDOBA,CORDOBA,IGN,4607338.499984,6342120.999415
4606914.99998446,6341656.9994144402,-2147483648,CORDOBA,CORDOBA,IGN,4606914.999984,6341656.999414
4606693.9999845,6341492.9994143508,-2147483648,CORDOBA,CORDOBA,IGN,4606693.999984,6341492.999414
4606365.499984538,6341308.9994142493,-2147483648,CORDOBA,CORDOBA,IGN,4606365.499985,6341308.999414
4606205.499984567,6341087.9994141199,-2147483648,CORDOBA,CORDOBA,IGN,4606205.499985,6341087.999414
4605963.499984597,6340767.4994139457,-2147483648,CORDOBA,CORDOBA,IGN,4605963.499985,6340767.499414
4605532.99998465,6340290.4994136803,-2147483648,CORDOBA,CORDOBA,IGN,4605532.999985,6340290.499414
4605200.499984697,6339640.9994133301,-2147483648,CORDOBA,CORDOBA,IGN,4605200.499985,6339640.999413
4605094.499984711,6339335.499413156,-2147483648,CORDOBA,CORDOBA,IGN,4605094.499985,6339335.499413
4604959.99998473,6339032.9994129976,-2147483648,CORDOBA,CORDOBA,IGN,4604959.999985,6339032.999413
4604839.99998474,6338824.9994128784,-2147483648,CORDOBA,CORDOBA,IGN,4604839.999985,6338824.999413
4604486.499984789,6338266.9994125692,-2147483648,CORDOBA,CORDOBA,IGN,4604486.499985,6338266.999413
4604404.499984798,6338025.4994124388,-2147483648,CORDOBA,CORDOBA,IGN,4604404.499985,6338025.499412
4604329.499984806,6337710.9994122647,-2147483648,CORDOBA,CORDOBA,IGN,4604329.499985,6337710.999412
4603949.99998486,6337231.4994120039,-2147483648,CORDOBA,CORDOBA,IGN,4603949.999985,6337231.499412
4603640.499984903,6337122.9994119462,-2147483648,CORDOBA,CORDOBA,IGN,4603640.499985,6337122.999412
4603529.499984922,6336844.4994117916,-2147483648,CORDOBA,CORDOBA,IGN,4603529.499985,6336844.499412
4603301.99998495,6336749.9994117348,-2147483648,CORDOBA,CORDOBA,IGN,4603301.999985,6336749.999412
4602853.99998501,6336221.499411446,-2147483648,CORDOBA,CORDOBA,IGN,4602853.999985,6336221.499411
4602369.499985077,6335844.4994112365,-2147483648,CORDOBA,CORDOBA,IGN,4602369.499985,6335844.499411
4601973.499985135,6335645.9994111285,-2147483648,CORDOBA,CORDOBA,IGN,4601973.499985,6335645.999411
4601259.49998524,6335592.9994110921,-2147483648,CORDOBA,CORDOBA,IGN,4601259.499985,6335592.999411
4600496.499985343,6335287.9994109198,-2147483648,CORDOBA,CORDOBA,IGN,4600496.499985,6335287.999411
4544818.49999318,6247663.4993636971,-2147483648,CORDOBA,CORDOBA,IGN,4544818.499993,6247663.499364
4538143.5878473092,6238227.3287071278,-2147483648,CORDOBA,CORDOBA,IGN,4538143.587847,6238227.328707
4533900.9999948,6231936.4993554158,-2147483648,CORDOBA,CORDOBA,IGN,4533900.999995,6231936.499355
4525897.0,6219268.9993487857,-2147483648,CORDOBA,CORDOBA,IGN,4525896.999996,6219268.999349
4518661.99999711,6207844.9993428495,-2147483648,CORDOBA,CORDOBA,IGN,4518661.999997,6207844.999343
4510800.499998314,6195409.9993364168,-2147483648,CORDOBA,CORDOBA,IGN,4510800.499998,6195409.999336
4509909.499998453,6195414.9993364243,-2147483648,CORDOBA,CORDOBA,IGN,4509909.499998,6195414.999336
4505808.99999909,6195414.499336415,-2147483648,CORDOBA,CORDOBA,IGN,4505808.999999,6195414.499336
4500000.0,6195604.9994580867,-2147483648,CORDOBA,CORDOBA,IGN,4500000.000000,6195604.999458
4464748.0000054957,6195716.9993366208,-2147483648,CORDOBA,CORDOBA,IGN,4464748.000005,6195716.999337
4464668.0000055553,6179492.99932829,-2147483648,CORDOBA,CORDOBA,IGN,4464668.000006,6179492.999328
4464666.5000055498,6179209.9993281448,-2147483648,CORDOBA,CORDOBA,IGN,4464666.500006,6179209.999328
4464808.0000056662,6127305.4993018806,-2147483648,CORDOBA,CORDOBA,IGN,4464808.000006,6127305.499302
4363062.335525875,6126345.450074058,-2147483648,CORDOBA,CORDOBA,IGN,4363062.335526,6126345.450074
4331360.2619505916,6125862.017091101,-2147483648,CORDOBA,CORDOBA,IGN,4331360.261951,6125862.017091
4306688.7941303123,6125323.2151939739,-2147483648,CORDOBA,CORDOBA,IGN,4306688.794130,6125323.215194
4306681.4673761772,6125323.0937560536,-2147483648,CORDOBA,CORDOBA,IGN,4306681.467376,6125323.093756
4306677.9339652434,6125323.0351912351,-2147483648,CORDOBA,CORDOBA,IGN,4306677.933965,6125323.035191
4306296.5000303155,6147245.9993132297,-2147483648,CORDOBA,CORDOBA,IGN,4306296.500030,6147245.999313
4305667.000029996,6177022.9993283488,-2147483648,CORDOBA,CORDOBA,IGN,4305667.000030,6177022.999328
4305344.0000298284,6192710.9993363982,-2147483648,CORDOBA,CORDOBA,IGN,4305344.000030,6192710.999336
4304965.0000296319,6210644.9993456686,-2147483648,CORDOBA,CORDOBA,IGN,4304965.000030,6210644.999346
4304907.5000295881,6214418.9993476272,-2147483648,CORDOBA,CORDOBA,IGN,4304907.500030,6214418.999348
4304796.0000295462,6218812.99934991,-2147483648,CORDOBA,CORDOBA,IGN,4304796.000030,6218812.999350
4304611.5000294428,6228108.99935475,-2147483648,CORDOBA,CORDOBA,IGN,4304611.500029,6228108.999355
4304452.6920981221,6236339.6585608339,-2147483648,CORDOBA,CORDOBA,IGN,4304452.692098,6236339.658561
4304402.0000292128,6247317.9993648212,-2147483648,CORDOBA,CORDOBA,IGN,4304402.000029,6247317.999365
4304348.5000292081,6248256.4993653204,-2147483648,CORDOBA,CORDOBA,IGN,4304348.500029,6248256.499365
4304323.5000291951,6249553.4993660012,-2147483648,CORDOBA,CORDOBA,IGN,4304323.500029,6249553.499366
4304296.5000291839,6250479.4993664939,-2147483648,CORDOBA,CORDOBA,IGN,4304296.500029,6250479.499366
4304259.0000291644,6252212.9993674038,-2147483648,CORDOBA,CORDOBA,IGN,4304259.000029,6252212.999367
4304183.5000291588,6253441.9993680511,-2147483648,CORDOBA,CORDOBA,IGN,4304183.500029,6253441.999368
4304156.5000291411,6254831.4993687896,-2147483648,CORDOBA,CORDOBA,IGN,4304156.500029,6254831.499369
4304102.0000291402,6255782.99936929,-2147483648,CORDOBA,CORDOBA,IGN,4304102.000029,6255782.999369
4304075.0000291197,6257172.4993700162,-2147483648,CORDOBA,CORDOBA,IGN,4304075.000029,6257172.499370
4304032.5000291113,6258163.9993705498,-2147483648,CORDOBA,CORDOBA,IGN,4304032.500029,6258163.999371
4304014.5000291103,6258785.99937087,-2147483648,CORDOBA,CORDOBA,IGN,4304014.500029,6258785.999371
4304006.0000290954,6259990.4993715109,-2147483648,CORDOBA,CORDOBA,IGN,4304006.000029,6259990.499372
4303979.0000290927,6260466.499371767,-2147483648,CORDOBA,CORDOBA,IGN,4303979.000029,6260466.499372
4303946.0000290843,6261264.4993721917,-2147483648,CORDOBA,CORDOBA,IGN,4303946.000029,6261264.499372
4303941.0000290805,6261762.4993724497,-2147483648,CORDOBA,CORDOBA,IGN,4303941.000029,6261762.499372
4303884.0000290684,6262820.4993730122,-2147483648,CORDOBA,CORDOBA,IGN,4303884.000029,6262820.499373
4303849.000029061,6264023.9993736502,-2147483648,CORDOBA,CORDOBA,IGN,4303849.000029,6264023.999374
4303841.000029048,6264738.9993740292,-2147483648,CORDOBA,CORDOBA,IGN,4303841.000029,6264738.999374
4303827.0000290358,6265678.4993745284,-2147483648,CORDOBA,CORDOBA,IGN,4303827.000029,6265678.499375
4303801.5000290303,6266564.9993749987,-2147483648,CORDOBA,CORDOBA,IGN,4303801.500029,6266564.999375
4303780.0000290275,6267305.4993753899,-2147483648,CORDOBA,CORDOBA,IGN,4303780.000029,6267305.499375
4303762.50002902,6267670.9993755855,-2147483648,CORDOBA,CORDOBA,IGN,4303762.500029,6267670.999376
4303754.0000290172,6267987.4993757522,-2147483648,CORDOBA,CORDOBA,IGN,4303754.000029,6267987.499376
4303744.0000290116,6268330.4993759366,-2147483648,CORDOBA,CORDOBA,IGN,4303744.000029,6268330.499376
4303737.0000290098,6268615.4993760884,-2147483648,CORDOBA,CORDOBA,IGN,4303737.000029,6268615.499376
4303744.0000290032,6268985.9993762784,-2147483648,CORDOBA,CORDOBA,IGN,4303744.000029,6268985.999376
4303707.5000290088,6269342.4993764739,-2147483648,CORDOBA,CORDOBA,IGN,4303707.500029,6269342.499376
4303705.0000289958,6269871.9993767515,-2147483648,CORDOBA,CORDOBA,IGN,4303705.000029,6269871.999377
4303712.5000289958,6270070.9993768539,-2147483648,CORDOBA,CORDOBA,IGN,4303712.500029,6270070.999377
4303679.000028993,6270771.4993772348,-2147483648,CORDOBA,CORDOBA,IGN,4303679.000029,6270771.499377
4303683.0000289837,6271089.499377395,-2147483648,CORDOBA,CORDOBA,IGN,4303683.000029,6271089.499377
4303677.0000289781,6271750.9993777471,-2147483648,CORDOBA,CORDOBA,IGN,4303677.000029,6271750.999378
4303652.5000289697,6272147.4993779659,-2147483648,CORDOBA,CORDOBA,IGN,4303652.500029,6272147.499378
4303659.5000289669,6272359.99937807,-2147483648,CORDOBA,CORDOBA,IGN,4303659.500029,6272359.999378
4303650.000028966,6272677.4993782463,-2147483648,CORDOBA,CORDOBA,IGN,4303650.000029,6272677.499378
4303628.0000289716,6272980.9993784027,-2147483648,CORDOBA,CORDOBA,IGN,4303628.000029,6272980.999378
4303620.0000289623,6273258.9993785517,-2147483648,CORDOBA,CORDOBA,IGN,4303620.000029,6273258.999379
4303620.5000289595,6273695.9993787901,-2147483648,CORDOBA,CORDOBA,IGN,4303620.500029,6273695.999379
4303637.5000289539,6274059.9993789755,-2147483648,CORDOBA,CORDOBA,IGN,4303637.500029,6274059.999379
4303598.5000289483,6274534.4993792316,-2147483648,CORDOBA,CORDOBA,IGN,4303598.500029,6274534.499379
4303601.0000289474,6274833.9993793909,-2147483648,CORDOBA,CORDOBA,IGN,4303601.000029,6274833.999379
4303547.0000289464,6275250.4993796116,-2147483648,CORDOBA,CORDOBA,IGN,4303547.000029,6275250.499380
4303562.000028939,6275637.499379823,-2147483648,CORDOBA,CORDOBA,IGN,4303562.000029,6275637.499380
4303542.0000289353,6275944.4993799822,-2147483648,CORDOBA,CORDOBA,IGN,4303542.000029,6275944.499380
4303588.500028925,6276521.4993802933,-2147483648,CORDOBA,CORDOBA,IGN,4303588.500029,6276521.499380
4303582.0000289222,6276755.9993804134,-2147483648,CORDOBA,CORDOBA,IGN,4303582.000029,6276755.999380
4303574.0000289176,6277040.99938057,-2147483648,CORDOBA,CORDOBA,IGN,4303574.000029,6277040.999381
4303568.0000289166,6277269.4993806928,-2147483648,CORDOBA,CORDOBA,IGN,4303568.000029,6277269.499381
4303552.0000289176,6277598.9993808586,-2147483648,CORDOBA,CORDOBA,IGN,4303552.000029,6277598.999381
4303549.5000289101,6277929.4993810356,-2147483648,CORDOBA,CORDOBA,IGN,4303549.500029,6277929.499381
4303541.5000289036,6278468.4993813224,-2147483648,CORDOBA,CORDOBA,IGN,4303541.500029,6278468.499381
4303510.5000288999,6279362.9993818011,-2147483648,CORDOBA,CORDOBA,IGN,4303510.500029,6279362.999382
4303501.5000288887,6279686.4993819799,-2147483648,CORDOBA,CORDOBA,IGN,4303501.500029,6279686.499382
4303407.0000288999,6280150.99938222,-2147483648,CORDOBA,CORDOBA,IGN,4303407.000029,6280150.999382
4303410.5000288971,6280481.9993824037,-2147483648,CORDOBA,CORDOBA,IGN,4303410.500029,6280481.999382
4303365.0000288868,6281129.4993827492,-2147483648,CORDOBA,CORDOBA,IGN,4303365.000029,6281129.499383
4303275.5000288878,6282397.9993834291,-2147483648,CORDOBA,CORDOBA,IGN,4303275.500029,6282397.999383
4303276.5000288803,6282821.4993836498,-2147483648,CORDOBA,CORDOBA,IGN,4303276.500029,6282821.499384
4303276.0000288729,6283297.9993839096,-2147483648,CORDOBA,CORDOBA,IGN,4303276.000029,6283297.999384
4303237.000028871,6283720.4993841331,-2147483648,CORDOBA,CORDOBA,IGN,4303237.000029,6283720.499384
4303213.0000288673,6284090.4993843343,-2147483648,CORDOBA,CORDOBA,IGN,4303213.000029,6284090.499384
4303185.0000288701,6284605.9993846044,-2147483648,CORDOBA,CORDOBA,IGN,4303185.000029,6284605.999385
4303201.0000288645,6284963.9993847981,-2147483648,CORDOBA,CORDOBA,IGN,4303201.000029,6284963.999385
4303115.0000288617,6286113.4993854119,-2147483648,CORDOBA,CORDOBA,IGN,4303115.000029,6286113.499385
4303088.0000288505,6286589.4993856698,-2147483648,CORDOBA,CORDOBA,IGN,4303088.000029,6286589.499386
4303052.0000288533,6286919.4993858468,-2147483648,CORDOBA,CORDOBA,IGN,4303052.000029,6286919.499386
4303014.5000288524,6287288.9993860442,-2147483648,CORDOBA,CORDOBA,IGN,4303014.500029,6287288.999386
4303008.5000288477,6287950.9993863944,-2147483648,CORDOBA,CORDOBA,IGN,4303008.500029,6287950.999386
4302993.000028844,6288492.9993866878,-2147483648,CORDOBA,CORDOBA,IGN,4302993.000029,6288492.999387
4302959.5000288403,6288743.9993868172,-2147483648,CORDOBA,CORDOBA,IGN,4302959.500029,6288743.999387
4302974.5000288328,6289127.99938702,-2147483648,CORDOBA,CORDOBA,IGN,4302974.500029,6289127.999387
4302931.5000288282,6290022.9993875027,-2147483648,CORDOBA,CORDOBA,IGN,4302931.500029,6290022.999388
4302839.0000288254,6291070.4993880652,-2147483648,CORDOBA,CORDOBA,IGN,4302839.000029,6291070.499388
4302783.0000288254,6291733.4993884228,-2147483648,CORDOBA,CORDOBA,IGN,4302783.000029,6291733.499388
4302755.0000288263,6292140.4993886426,-2147483648,CORDOBA,CORDOBA,IGN,4302755.000029,6292140.499389
4302689.5000288198,6293038.499389126,-2147483648,CORDOBA,CORDOBA,IGN,4302689.500029,6293038.499389
4302667.5000288188,6293393.499389316,-2147483648,CORDOBA,CORDOBA,IGN,4302667.500029,6293393.499389
4302652.500028817,6293710.4993894817,-2147483648,CORDOBA,CORDOBA,IGN,4302652.500029,6293710.499389
4302541.0000288207,6294504.4993899111,-2147483648,CORDOBA,CORDOBA,IGN,4302541.000029,6294504.499390
4302454.0000288161,6295679.9993905406,-2147483648,CORDOBA,CORDOBA,IGN,4302454.000029,6295679.999391
4302455.0000288067,6296046.99939074,-2147483648,CORDOBA,CORDOBA,IGN,4302455.000029,6296046.999391
4302427.5000288142,6296357.4993909057,-2147483648,CORDOBA,CORDOBA,IGN,4302427.500029,6296357.499391
4302408.0000288086,6296616.9993910501,-2147483648,CORDOBA,CORDOBA,IGN,4302408.000029,6296616.999391
4302354.0000288114,6296964.9993912326,-2147483648,CORDOBA,CORDOBA,IGN,4302354.000029,6296964.999391
4302325.5000288067,6297300.4993914152,-2147483648,CORDOBA,CORDOBA,IGN,4302325.500029,6297300.499391
4302319.0000288114,6297554.4993915549,-2147483648,CORDOBA,CORDOBA,IGN,4302319.000029,6297554.499392
4302295.0000288095,6297959.9993917681,-2147483648,CORDOBA,CORDOBA,IGN,4302295.000029,6297959.999392
4302232.0000288133,6298334.9993919758,-2147483648,CORDOBA,CORDOBA,IGN,4302232.000029,6298334.999392
4302214.5000288049,6298566.9993921,-2147483648,CORDOBA,CORDOBA,IGN,4302214.500029,6298566.999392
4302167.500028803,6299371.499392529,-2147483648,CORDOBA,CORDOBA,IGN,4302167.500029,6299371.499393
4302160.5000287974,6299605.99939265,-2147483648,CORDOBA,CORDOBA,IGN,4302160.500029,6299605.999393
4302141.5000288012,6299853.4993927861,-2147483648,CORDOBA,CORDOBA,IGN,4302141.500029,6299853.499393
